date,open,high,low,close,volume,amount,turnover,pct_change
2025-05-08,57.32,58.64,57.0,58.14,11842963,684228665.55,3.219300,1.430600
2025-05-09,58.18,58.65,56.98,57.15,12836668,739649690.83,3.489400,-1.702800
2025-05-12,57.69,58.15,57.35,58.0,9311599,537967484.05,2.531200,1.487300
2025-05-13,58.92,58.97,57.28,57.39,8324557,481685019.94,2.262900,-1.051700
2025-05-14,57.48,58.12,56.71,57.41,8493000,486843792.0,2.308700,0.034800
2025-05-15,57.36,57.4,55.78,55.86,8452140,475056490.68,2.297500,-2.699900
2025-05-16,55.58,57.42,55.57,56.59,8101200,459302987.0,2.202100,1.306800
2025-05-19,56.5,56.61,55.6,56.19,5636559,315699460.08,1.532200,-0.706800
2025-05-20,55.94,56.59,55.74,56.23,5701372,320144110.22,1.549800,0.071200
2025-05-21,56.02,56.2,55.53,55.69,5365059,299151538.89,1.458400,-0.960300
2025-05-22,55.5,56.25,55.1,55.5,5019350,279889643.52,1.364400,-0.341200
2025-05-23,55.4,56.17,54.44,54.44,8047059,445419606.56,2.187400,-1.909900
2025-05-26,54.62,56.5,54.59,55.71,8165306,454150549.39,2.219600,2.332800
2025-05-27,55.52,55.52,54.68,54.9,5187354,285223446.92,1.410100,-1.454000
2025-05-28,54.98,55.98,54.6,54.71,5528280,304607779.1,1.502800,-0.346100
2025-05-29,54.51,56.6,54.51,56.49,10288495,576950783.18,2.796700,3.366900
2025-05-30,56.03,56.28,54.91,55.21,7253490,401181326.6,1.971700,-2.265900
2025-06-03,54.7,55.74,54.6,54.75,5994466,329953423.79,1.629500,-0.833200
2025-06-04,54.73,55.28,54.65,55.08,4551790,250676375.5,1.237300,0.602700
2025-06-05,55.18,56.48,55.01,56.28,7599681,424016689.62,2.065800,2.178600
2025-06-06,56.41,56.46,55.65,56.09,5884360,329414799.24,1.599500,-0.337600
2025-06-09,56.1,57.2,56.1,56.78,8605300,488336866.72,2.339200,1.230200
2025-06-10,56.85,56.95,54.59,55.13,10625300,589456758.34,2.888300,-2.906000
2025-06-11,55.13,56.15,54.92,55.38,5729355,318500932.52,1.557400,0.453500
2025-06-12,55.07,55.72,54.74,54.85,6643985,366504407.89,1.806000,-0.957000
2025-06-13,54.56,54.95,53.59,53.8,8201605,443044579.38,2.229400,-1.914300
2025-06-16,53.65,55.34,53.5,54.69,6308872,343728614.68,1.714900,1.654300
2025-06-17,54.65,55.09,54.33,54.77,4366819,239029495.5,1.187000,0.146300
2025-06-18,54.41,55.94,54.38,55.58,8022970,444201436.33,2.180900,1.478900
2025-06-19,55.26,55.99,54.5,54.62,6710412,370331796.35,1.824100,-1.727200
2025-06-20,54.48,54.79,53.02,53.13,8130336,436458006.01,2.210100,-2.727900
2025-06-23,52.68,53.49,52.51,53.0,7192317,381910476.53,1.955100,-0.244700
2025-06-24,53.66,56.24,53.66,56.03,16527219,913792363.0,4.492600,5.717000
2025-06-25,56.06,57.16,56.02,57.12,14033804,796694737.51,3.814800,1.945400
2025-06-26,57.1,57.32,56.3,56.48,9833700,558982658.8,2.673100,-1.120400
2025-06-27,56.83,57.3,56.25,56.41,8780100,498135592.0,2.386700,-0.123900
2025-06-30,56.52,57.39,56.29,57.22,9711633,554286400.8,2.639900,1.435900
2025-07-01,57.05,57.29,56.5,56.61,7452774,423215513.4,2.025900,-1.066100
2025-07-02,56.44,56.7,55.28,55.6,7082073,394568276.08,1.925100,-1.784100
2025-07-03,55.59,56.17,55.39,55.85,5537646,309029626.81,1.505300,0.449600
2025-07-04,55.87,56.09,54.8,55.12,7374005,408218580.53,2.004500,-1.307100
2025-07-07,54.94,55.04,54.03,54.13,8082591,439572679.11,2.197100,-1.796100
2025-07-08,54.12,55.29,54.0,55.21,8846425,485885760.79,2.404700,1.995200
2025-07-09,55.21,55.92,55.0,55.1,8376857,463661059.42,2.277100,-0.199200
2025-07-10,55.0,55.9,54.74,55.34,6657991,367999293.19,1.809800,0.435600
2025-07-11,55.46,56.32,54.8,55.81,10398124,579480966.87,2.826500,0.849300
2025-07-14,56.18,56.18,55.53,55.55,7568700,422242479.88,2.057400,-0.465900
2025-07-15,55.4,56.68,55.36,56.65,14245200,799211160.81,3.872300,1.980200
2025-07-16,56.65,57.39,56.18,56.43,12516449,711095542.07,3.402300,-0.388300
2025-07-17,56.35,58.33,56.16,57.68,15807713,906503842.33,4.297000,2.215100
2025-07-18,58.3,59.88,57.95,58.32,21244846,1246059677.52,5.775000,1.109600
2025-07-21,59.68,60.99,59.27,60.0,30042952,1805309895.11,8.166600,2.880700
2025-07-22,58.98,59.67,58.27,58.5,19220422,1128925917.97,5.224700,-2.500000
2025-07-23,58.29,59.08,57.92,58.17,13249231,775542865.3,3.601500,-0.564100
2025-07-24,58.04,59.0,58.04,58.88,10672870,626264124.4,2.901200,1.220600
2025-07-25,59.35,59.75,58.95,59.72,13793122,819013291.73,3.749400,1.426600
2025-07-28,60.31,60.45,58.8,59.22,12610461,747626836.59,3.427900,-0.837200
2025-07-29,59.0,60.19,58.8,59.72,12359802,736677299.48,3.359800,0.844300
2025-07-30,59.5,60.38,58.22,58.53,13914921,823645128.32,3.782500,-1.992600
2025-07-31,58.52,60.31,58.4,58.62,20683837,1231493395.93,5.622500,0.153800
2025-08-01,58.96,59.76,57.95,59.3,15462216,911544950.35,4.203100,1.160000
2025-08-04,58.71,59.45,58.52,59.45,10089419,595275989.95,2.742600,0.253000
2025-08-05,59.45,59.76,58.92,59.27,9287089,549624843.84,2.524500,-0.302800
2025-08-06,59.14,60.1,58.7,59.98,14329129,854994427.96,3.895100,1.197900
2025-08-07,60.11,60.8,59.12,59.46,12962279,773776970.28,3.523500,-0.867000
2025-08-08,59.65,59.8,57.87,57.87,15036722,876923402.31,4.087400,-2.674100
2025-08-11,58.0,60.0,57.91,59.95,18962436,1127085166.24,5.154600,3.594300
2025-08-12,59.98,60.58,59.27,60.3,14256188,853849973.52,3.875300,0.583800
2025-08-13,60.33,60.76,59.86,60.45,15733929,948913847.03,4.277000,0.248800
2025-08-14,60.62,61.71,59.4,59.58,20463505,1238323726.96,5.562600,-1.439200
2025-08-15,59.52,60.96,59.31,60.91,18412179,1111688275.25,5.005000,2.232300
2025-08-18,62.0,64.13,62.0,63.44,32760440,2076608959.92,8.905300,4.153700
2025-08-19,63.5,65.79,63.18,64.38,34684181,2238041753.5,9.428200,1.481700
2025-08-20,64.01,64.86,63.0,64.86,22039834,1407682337.18,5.991100,0.745600
2025-08-21,65.08,65.66,63.36,63.79,19378083,1246700768.97,5.267500,-1.649700
2025-08-22,63.7,66.33,63.7,65.95,29278821,1906680482.19,7.958900,3.386100
2025-08-25,67.5,69.58,66.26,66.85,35891837,2423332045.56,9.756500,1.364700
2025-08-26,66.85,69.49,66.18,68.63,31563967,2164775229.94,8.580000,2.662700
2025-08-27,72.22,82.29,72.2,76.65,79694677,6197088227.28,21.663400,11.685900
2025-08-28,75.4,79.76,75.08,78.06,64976555,5030485063.63,17.662600,1.839500
2025-08-29,78.2,80.98,77.55,79.03,48175834,3817504402.41,13.095600,1.242600
2025-09-01,79.03,82.17,77.75,78.31,38127274,3028039646.32,10.364100,-0.911000
2025-09-02,78.0,78.2,73.76,74.38,41002310,3085055846.96,11.145700,-5.018500
2025-09-03,74.71,80.3,74.71,75.92,41256155,3204644623.06,11.214700,2.070400
2025-09-04,76.09,77.25,71.41,72.95,36152672,2685640938.79,9.827400,-3.912000
2025-09-05,73.76,74.48,71.58,73.65,30114110,2188006029.02,8.185900,0.959600
2025-09-08,73.5,75.97,73.08,75.4,27561294,2059339736.9,7.484300,2.376100
2025-09-09,74.64,74.65,71.71,71.96,22505945,1639742944.07,6.111600,-4.562300
2025-09-10,72.68,73.7,72.01,72.26,15811523,1149506253.15,4.293700,0.416900
2025-09-11,72.6,74.62,71.25,74.3,24930877,1834372709.29,6.770100,2.823100
2025-09-12,74.5,76.27,74.34,74.9,26730229,2010809779.4,7.258700,0.807500
2025-09-15,76.2,77.86,75.22,75.3,31512757,2407749885.13,8.557400,0.534000
2025-09-16,74.92,76.61,74.3,75.83,23654848,1788715407.7,6.423500,0.703900
2025-09-17,75.77,78.85,74.71,77.78,32933750,2551357048.31,8.943300,2.571500
2025-09-18,79.09,79.93,73.5,75.06,45545737,3520174817.4,12.368100,-3.497000
2025-09-19,74.96,76.58,73.91,74.26,25029727,1885650143.92,6.796900,-1.065800
2025-09-22,74.0,75.07,73.4,74.12,18952365,1407008289.1,5.146600,-0.188500
2025-09-23,74.12,74.5,70.69,72.68,24942085,1806915669.8,6.773100,-1.942800
2025-09-24,72.25,74.95,71.85,74.89,21728447,1604010467.52,5.900400,3.040700
2025-09-25,75.22,78.11,75.22,76.6,28649841,2207013604.29,7.779900,2.283300
2025-09-26,75.93,76.23,73.25,73.28,19954998,1485856290.03,5.418800,-4.334200
2025-09-29,73.8,74.7,72.57,74.14,15266955,1126545157.18,4.145800,1.173600
2025-09-30,74.47,77.85,74.33,77.68,30899442,2378906140.66,8.390800,4.774800
2025-10-09,78.7,80.49,76.77,79.72,32840450,2590526808.68,8.917900,2.626200
2025-10-10,78.78,78.8,73.4,73.99,33034444,2485640436.74,8.970600,-7.187700
2025-10-13,70.19,72.98,70.0,71.83,22256880,1592278181.89,6.043900,-2.919300
2025-10-14,72.93,73.95,68.97,69.2,20340130,1449503677.28,5.523400,-3.661400
2025-10-15,69.21,70.85,68.0,70.75,13774021,960141477.88,3.740400,2.239900
2025-10-16,70.05,70.24,69.1,69.49,12194695,849192653.47,3.311500,-1.780900
2025-10-17,69.11,69.49,66.22,66.24,15403658,1039517689.96,4.182900,-4.676900
2025-10-20,67.35,68.29,67.03,67.53,11373915,769219720.51,3.088600,1.947500
2025-10-21,67.61,68.45,67.0,68.1,11119299,754595731.28,3.019500,0.844100
2025-10-22,67.78,67.99,66.69,67.16,8995462,605091673.72,2.442700,-1.380300
2025-10-23,67.0,67.67,65.6,67.37,9189102,609664364.91,2.495300,0.312700
2025-10-24,68.0,69.21,67.8,69.2,13336814,914297262.33,3.621700,2.716300
2025-10-27,70.3,70.53,68.98,69.62,13385925,933178626.93,3.635000,0.606900
2025-10-28,70.59,72.19,70.09,70.93,19217769,1366544348.38,5.218600,1.881600
2025-10-29,70.5,70.79,69.16,70.38,19220819,1341837280.17,5.219500,-0.775400
2025-10-30,70.2,70.22,68.51,68.54,15078298,1044179451.02,4.094600,-2.614400
2025-10-31,68.3,69.95,68.3,68.76,11485746,794744044.16,3.119000,0.321000
2025-11-03,69.23,69.62,68.25,69.11,11914068,820725420.9,3.235300,0.509000
2025-11-04,68.68,68.7,66.3,67.01,13247002,890969812.29,3.597300,-3.038600
2025-11-05,66.0,66.76,65.02,66.03,10100184,665744779.03,2.742700,-1.462500
2025-11-06,66.6,67.08,66.07,66.97,8422913,562089222.87,2.287300,1.423600
2025-11-07,66.31,66.5,65.51,65.6,8884849,584969061.65,2.412700,-2.045700
2025-11-10,65.78,66.48,65.19,65.6,8412849,553025427.57,2.284500,0.000000
2025-11-11,65.83,66.19,63.98,64.11,10260581,664978121.32,2.786300,-2.271300
2025-11-12,64.11,64.45,63.07,63.62,7926565,505445332.96,2.152500,-0.764300
2025-11-13,63.98,64.71,63.53,64.55,7227130,464275634.66,1.962500,1.461800
2025-11-14,63.9,64.29,63.0,63.0,7812572,497500313.49,2.121500,-2.401200
2025-11-17,63.0,63.83,62.87,63.69,6915253,439160055.29,1.877900,1.095200
2025-11-18,63.59,64.51,62.9,63.98,9867136,631522062.13,2.679400,0.455300
2025-11-19,64.33,64.66,63.13,63.39,8683021,554016073.66,2.357900,-0.922200
2025-11-20,64.22,64.57,62.9,62.9,8062960,512576608.19,2.189500,-0.773000
2025-11-21,62.05,62.88,60.94,61.22,11009607,680390625.64,2.989700,-2.670900
2025-11-24,61.89,63.7,61.3,63.04,9901942,618792816.9,2.688900,2.972900
2025-11-25,63.57,64.88,63.3,63.79,12254172,786997023.57,3.327700,1.189700
2025-11-26,63.68,64.59,63.5,63.95,9119875,583986549.47,2.476500,0.250800
2025-11-27,63.9,64.45,63.37,63.95,10090241,645214845.98,2.740000,0.000000
2025-11-28,64.19,65.7,64.12,65.38,16994922,1102862699.98,4.615000,2.236100
2025-12-01,65.49,68.86,64.5,67.72,29769333,1992085874.05,8.083900,3.579100
2025-12-02,68.92,69.43,66.6,67.03,22418291,1515807551.66,6.087800,-1.018900
2025-12-03,67.88,67.88,65.5,65.54,17322613,1151577331.12,4.704000,-2.222900
2025-12-04,65.38,65.88,64.4,65.3,11571294,754597451.87,3.142200,-0.366200
2025-12-05,65.5,66.1,64.6,65.66,11139711,727674170.86,3.025000,0.551300
2025-12-08,65.81,66.1,65.36,65.58,13837996,909863333.19,3.757700,-0.121800
2025-12-09,65.4,65.86,64.0,64.28,13263001,860241973.08,3.601600,-1.982300
2025-12-10,63.95,64.05,63.06,63.73,10197633,647749880.81,2.769200,-0.855600
2025-12-11,63.72,63.98,62.35,62.35,9031113,569415484.7,2.452400,-2.165400
2025-12-12,62.49,64.47,62.23,64.1,13202651,842113729.17,3.585200,2.806700
2025-12-15,63.74,64.09,62.9,62.96,8628150,547954539.4,2.343000,-1.778500
2025-12-16,64.63,65.18,63.1,63.33,14843230,948288097.57,4.030700,0.587700
2025-12-17,63.01,64.78,62.84,64.71,15016330,960753854.74,4.077700,2.179100
2025-12-18,64.04,64.96,64.04,64.17,9569921,617029174.86,2.598700,-0.834500
2025-12-19,64.45,66.5,64.4,65.91,17866721,1176022143.65,4.851800,2.711500
2025-12-22,66.6,68.3,66.41,66.74,18243760,1226799414.79,4.954100,1.259300
2025-12-23,66.4,66.84,65.68,65.82,10693314,707746548.17,2.903800,-1.378500
2025-12-24,66.0,66.96,66.0,66.3,9403087,624822209.27,2.553400,0.729300
2025-12-25,66.05,66.81,65.61,66.4,10013321,662911534.72,2.719100,0.150800
2025-12-26,66.16,67.17,65.75,65.87,10118861,671709462.68,2.747800,-0.798200
