date,open,high,low,close,volume,amount,turnover,pct_change
2025-06-19,414.85,432.17,413.13,423.56,5911921,2520451493.63,1.107700,1.822200
2025-06-20,420.59,428.0,420.5,426.77,3366071,1434980333.65,0.630700,0.757900
2025-06-23,427.99,442.71,426.77,438.57,6100831,2666860346.79,1.143100,2.765000
2025-06-24,436.99,440.57,430.37,435.82,3920289,1702610375.45,0.734500,-0.627000
2025-06-25,435.83,442.3,433.86,441.58,4226180,1852281731.21,0.791300,1.321600
2025-06-26,442.0,443.88,437.42,437.91,3209805,1413259992.55,0.601000,-0.831100
2025-06-27,438.01,439.81,433.44,434.51,3950610,1724044618.46,0.739700,-0.776400
2025-06-30,433.97,448.5,433.0,442.21,5376486,2386027918.0,1.006700,1.772100
2025-07-01,442.6,446.0,440.11,443.3,2593533,1151139696.82,0.485600,0.246500
2025-07-02,444.8,444.99,435.33,437.12,2966192,1300351171.32,0.555400,-1.394100
2025-07-03,325.6,328.99,320.22,328.17,4067132,1325363604.35,0.564100,1.597500
2025-07-04,326.99,341.51,326.01,335.15,7285849,2435754119.33,1.010500,2.126900
2025-07-07,337.3,337.98,331.8,332.68,3739294,1251226364.45,0.518600,-0.737000
2025-07-08,334.1,334.83,330.02,333.97,3876050,1290041124.29,0.537600,0.387800
2025-07-09,333.0,340.5,331.0,331.15,4388987,1467527245.99,0.608800,-0.844400
2025-07-10,330.99,332.0,324.0,329.83,4589539,1503491144.08,0.636600,-0.398600
2025-07-11,330.0,332.26,327.6,330.83,3733391,1233345451.03,0.517800,0.303200
2025-07-14,330.0,330.45,323.8,324.19,3876118,1262181589.28,0.537600,-2.007100
2025-07-15,324.02,327.27,322.04,323.32,4122601,1336035967.3,0.571800,-0.268400
2025-07-16,322.5,325.36,320.6,320.86,3595399,1158400392.71,0.498700,-0.760900
2025-07-17,320.0,321.0,314.33,318.6,6291412,1994848540.52,0.872600,-0.704400
2025-07-18,320.0,330.33,320.0,325.19,8116601,2640128073.84,1.125800,2.068400
2025-07-21,324.8,324.8,318.0,320.05,5991448,1916211403.6,0.831000,-1.580600
2025-07-22,318.71,322.29,315.5,322.14,7105229,2264875031.98,0.985500,0.653000
2025-07-23,322.37,334.55,319.8,331.5,11913134,3925520265.78,1.652400,2.905600
2025-07-24,331.44,339.08,330.5,338.65,7208560,2427450272.15,0.999800,2.156900
2025-07-25,338.0,341.96,333.6,341.96,6236650,2104629927.47,0.865000,0.977400
2025-07-28,341.96,344.36,337.18,343.65,5596520,1915727512.71,0.776200,0.494200
2025-07-29,341.96,345.36,335.0,344.79,7315996,2504453915.78,1.014700,0.331700
2025-07-30,343.99,355.6,342.16,349.2,8562739,2995457526.6,1.187700,1.279000
2025-07-31,349.19,350.0,334.16,335.2,9343768,3174856343.31,1.296000,-4.009200
2025-08-01,334.0,335.88,327.2,329.8,5544362,1834605664.13,0.769000,-1.611000
2025-08-04,328.11,331.88,325.81,328.26,4633181,1520892066.12,0.642600,-0.466900
2025-08-05,329.24,331.7,325.5,328.5,4929485,1620486784.74,0.683700,0.073100
2025-08-06,328.85,332.0,326.3,331.58,4932924,1622348260.18,0.684200,0.937600
2025-08-07,333.0,335.92,329.18,332.87,5711570,1901302494.43,0.792200,0.389000
2025-08-08,332.0,333.95,328.75,329.09,3630824,1200523376.81,0.503600,-1.135600
2025-08-11,328.0,329.44,326.0,326.7,4722422,1546101254.38,0.655000,-0.726200
2025-08-12,327.0,334.41,325.99,332.25,7073157,2340166574.88,0.981000,1.698800
2025-08-13,333.18,334.16,329.16,331.31,5826005,1929394333.71,0.808100,-0.282900
2025-08-14,332.36,349.5,332.36,341.66,12831505,4399512083.29,1.779700,3.124000
2025-08-15,341.0,343.69,334.89,342.03,7440956,2527229220.79,1.032100,0.108300
2025-08-18,343.67,349.5,339.39,347.22,8737856,3016123968.75,1.211900,1.517400
2025-08-19,346.9,346.9,339.7,339.96,6780983,2321505357.19,0.940500,-2.090900
2025-08-20,337.72,351.86,335.16,350.49,9368012,3217084493.76,1.299300,3.097400
2025-08-21,350.49,368.0,348.5,360.98,15887225,5722309188.43,2.203600,2.993000
2025-08-22,360.8,389.03,360.62,383.4,18899413,7166056651.54,2.621300,6.210900
2025-08-25,394.28,402.57,374.79,380.08,19566268,7528268363.19,2.713800,-0.865900
2025-08-26,378.0,388.48,373.12,383.0,11687582,4453880073.73,1.621100,0.768300
2025-08-27,380.0,389.11,373.12,373.5,14567860,5576008346.22,2.020600,-2.480400
2025-08-28,372.5,398.22,372.01,396.93,17921984,6917787835.63,2.485800,6.273100
2025-08-29,380.0,381.59,362.0,372.5,24198561,8973457003.68,3.356100,-6.154700
2025-09-01,377.0,380.24,367.1,377.84,15627095,5851831762.86,2.167300,1.433600
2025-09-02,377.0,387.86,372.0,378.51,16775193,6387709150.21,2.326600,0.177300
2025-09-03,378.51,378.96,369.46,373.43,9569487,3579813417.0,1.327200,-1.342100
2025-09-04,371.0,371.7,345.0,350.95,14436389,5148558943.79,2.002200,-6.019900
2025-09-05,350.95,358.8,346.0,357.28,9806120,3445576657.19,1.360000,1.803700
2025-09-08,355.0,371.0,353.02,370.4,11025264,4006504304.42,1.529100,3.672200
2025-09-09,368.8,371.8,358.08,363.69,8882510,3234164665.21,1.231900,-1.811600
2025-09-10,363.79,370.26,363.79,368.2,7834225,2883617469.62,1.086500,1.240100
2025-09-11,366.1,381.6,364.8,377.44,11626855,4356039495.67,1.612500,2.509500
2025-09-12,377.45,383.5,375.28,377.04,7686319,2913922991.08,1.066000,-0.106000
2025-09-15,382.41,383.04,376.01,380.0,7117179,2702886089.29,0.987100,0.785100
2025-09-16,378.08,382.96,376.38,377.86,7600639,2883481467.21,1.054100,-0.563200
2025-09-17,374.0,395.0,369.55,389.39,12825964,4936736951.63,1.772700,3.051400
2025-09-18,391.78,427.9,389.91,407.7,18101808,7400832443.27,2.501900,4.702200
2025-09-19,408.2,413.02,400.99,402.0,10237715,4148206721.53,1.415000,-1.398100
2025-09-22,401.54,418.8,398.25,412.7,10331046,4230370235.02,1.427900,2.661700
2025-09-23,417.67,422.05,405.0,418.8,9939363,4102849098.24,1.373800,1.478100
2025-09-24,422.0,460.68,419.79,460.68,18705396,8298813538.08,2.585400,10.000000
2025-09-25,469.33,469.33,442.02,453.65,17473446,7924529592.44,2.415100,-1.526000
2025-09-26,451.0,462.0,448.4,452.8,10947510,4986231607.72,1.513100,-0.187400
2025-09-29,450.8,459.0,439.05,459.0,12663183,5691643317.13,1.750200,1.369300
2025-09-30,457.96,463.39,450.0,452.36,12145404,5547344069.19,1.678700,-1.446600
2025-10-09,457.0,473.66,452.81,458.05,17038770,7896071555.12,2.355000,1.257800
2025-10-10,449.97,454.44,432.0,437.9,14386195,6378588880.54,1.988400,-4.399100
2025-10-13,424.0,442.72,422.01,435.8,10047385,4370946370.07,1.388700,-0.479600
2025-10-14,441.15,442.72,398.0,402.0,16122071,6694611632.24,2.228300,-7.755900
2025-10-15,405.5,413.55,395.54,412.38,10855984,4401461163.04,1.500500,2.582100
2025-10-16,412.0,418.78,407.34,410.69,6713530,2769361327.39,0.927900,-0.409800
2025-10-17,408.0,409.8,398.08,399.43,7235780,2912106841.09,1.000100,-2.741700
2025-10-20,406.0,411.0,398.23,400.16,7746022,3129711487.14,1.070600,0.182800
2025-10-21,402.72,410.93,401.2,408.49,7539897,3070526730.75,1.042100,2.081700
2025-10-22,405.0,407.68,400.0,404.39,5761278,2323529326.58,0.796300,-1.003700
2025-10-23,401.28,404.88,396.52,403.58,4754218,1901674773.91,0.657100,-0.200300
2025-10-24,406.02,417.6,406.0,414.8,8956096,3698285802.68,1.237900,2.780100
2025-10-27,422.3,433.47,418.63,429.1,11234509,4785159727.82,1.552800,3.447400
2025-10-28,427.0,432.97,423.52,426.0,7291079,3124556588.51,1.007700,-0.722400
2025-10-29,425.98,427.25,418.05,423.62,6498635,2741001165.43,0.898200,-0.558700
2025-10-30,423.0,423.62,415.0,415.5,7301277,3053149211.17,1.009100,-1.916800
2025-10-31,415.6,420.23,404.0,407.05,7511396,3074611950.5,1.037800,-2.033700
2025-11-03,406.2,407.0,390.03,401.0,8342846,3311247295.48,1.152600,-1.486300
2025-11-04,401.0,410.46,397.8,405.43,7790481,3161194009.97,1.076300,1.104700
2025-11-05,397.0,404.89,394.0,396.83,5477177,2174887196.69,0.756700,-2.121200
2025-11-06,399.0,413.57,399.0,411.0,7733088,3153474537.87,1.068400,3.570800
2025-11-07,407.6,420.0,406.7,413.75,7452835,3088394963.69,1.029700,0.669100
2025-11-10,413.75,427.0,410.64,415.69,9199144,3850854820.81,1.271000,0.468900
2025-11-11,417.6,424.47,414.55,415.5,6690256,2796597615.68,0.924300,-0.045700
2025-11-12,412.06,420.0,406.52,413.15,6277138,2599972491.82,0.867200,-0.565600
2025-11-13,413.29,418.54,407.29,413.67,5318775,2187295605.78,0.734800,0.125900
2025-11-14,409.0,413.26,403.67,407.5,4845278,1981111494.36,0.669400,-1.491500
2025-11-17,406.94,415.0,400.66,400.68,5693070,2310801437.18,0.786600,-1.673600
2025-11-18,399.9,435.0,398.6,423.4,15445202,6525482351.26,2.133900,5.670400
2025-11-19,422.0,427.9,418.0,419.29,5630471,2375844101.07,0.777900,-0.970700
2025-11-20,424.0,425.0,404.18,405.0,7313587,2991979621.39,1.010400,-3.408100
2025-11-21,395.26,400.92,386.62,386.86,9881130,3882186364.84,1.365200,-4.479000
2025-11-24,389.85,423.0,389.85,416.24,15576292,6329570543.39,2.151700,7.594500
2025-11-25,422.0,424.29,415.2,418.0,6160456,2580178403.22,0.851000,0.422800
2025-11-26,420.01,426.29,415.38,421.71,5803919,2452043766.08,0.801800,0.887600
2025-11-27,422.88,432.88,418.88,422.0,6414606,2732297241.23,0.886100,0.068800
2025-11-28,418.99,434.5,417.0,427.9,7729096,3310104783.07,1.067700,1.398100
2025-12-01,427.92,447.0,423.4,446.46,8487918,3706256201.55,1.172500,4.337500
2025-12-02,442.58,444.98,430.0,433.28,6522444,2843819437.13,0.901000,-2.952100
