date,open,high,low,close,volume,amount,turnover,pct_change
2025-06-30,334.24,334.24,328.59,331.91,14400344,4768270278.13,1.238800,-0.697100
2025-07-01,330.3,333.35,328.79,331.34,8851804,2931303336.66,0.761500,-0.171700
2025-07-02,332.0,333.86,328.93,330.66,9327011,3083342650.35,0.802400,-0.205200
2025-07-03,330.98,335.25,330.67,334.56,12349781,4123732531.23,1.062400,1.179500
2025-07-04,332.55,334.99,329.77,331.0,10410355,3454495463.05,0.895600,-1.064100
2025-07-07,329.2,330.49,328.44,328.59,8820772,2901015557.38,0.758800,-0.728100
2025-07-08,327.0,329.78,325.72,326.88,11691814,3825413668.2,1.005800,-0.520400
2025-07-09,326.9,328.21,325.78,325.8,12163311,3969384130.1,1.046400,-0.330400
2025-07-10,325.81,326.09,318.85,321.23,21002206,6741345468.09,1.806800,-1.402700
2025-07-11,319.9,326.85,319.02,323.91,16826983,5456832017.95,1.447600,0.834300
2025-07-14,323.91,323.91,317.56,318.49,17230914,5502331853.72,1.482300,-1.673300
2025-07-15,318.2,325.0,318.0,323.05,16279094,5252631321.92,1.400500,1.431800
2025-07-16,323.06,325.91,323.06,323.72,11075835,3594544238.09,0.952800,0.207400
2025-07-17,325.0,328.72,324.1,328.02,15689135,5138610960.73,1.349700,1.328300
2025-07-18,329.13,329.5,325.25,329.11,13686649,4482466755.08,1.177400,0.332300
2025-07-21,327.99,334.12,327.26,334.12,15394503,5102459145.61,1.324400,1.522300
2025-07-22,335.0,342.01,333.21,341.69,21416417,7227731006.63,1.842400,2.265700
2025-07-23,342.09,343.0,337.0,338.07,15890735,5395840274.18,1.367000,-1.059400
2025-07-24,338.08,346.54,337.63,342.72,18906327,6489370095.95,1.626500,1.375500
2025-07-25,341.0,341.4,335.0,337.93,15704076,5307866610.59,1.351000,-1.397600
2025-07-28,337.93,339.1,335.53,337.0,11705670,3947000993.53,1.007000,-0.275200
2025-07-29,112.01,112.5,109.77,111.42,38735984,4322742015.41,1.110800,0.369300
2025-07-30,108.05,111.16,107.12,108.7,52483427,5743878668.38,1.505000,-2.441200
2025-07-31,108.2,108.2,105.0,105.24,59949943,6344900790.83,1.719100,-3.183100
2025-08-01,104.95,106.24,104.36,105.8,36233692,3816659557.87,1.039000,0.532100
2025-08-04,104.0,105.14,102.57,104.88,41293694,4293903589.58,1.184100,-0.869600
2025-08-05,104.88,105.21,103.78,104.86,33834986,3539636639.53,0.970300,-0.019100
2025-08-06,104.86,105.0,103.9,104.35,30561960,3184784992.59,0.876400,-0.486400
2025-08-07,104.27,106.43,104.16,105.33,42876298,4526612773.43,1.229500,0.939100
2025-08-08,105.0,105.03,103.91,103.93,32661461,3405317252.01,0.936600,-1.329200
2025-08-11,103.88,105.66,103.23,105.52,35669790,3741329572.1,1.022900,1.529900
2025-08-12,105.4,106.43,104.7,105.67,31219504,3302639096.41,0.895200,0.142200
2025-08-13,106.29,107.65,105.84,106.83,45983014,4908744877.15,1.318600,1.097800
2025-08-14,107.37,107.5,105.79,106.37,41954793,4478119017.41,1.203100,-0.430600
