date,open,high,low,close,volume,amount,turnover,pct_change
2025-07-28,123.52,124.17,122.0,124.06,17851106,2196293738.38,0.459900,0.420900
2025-07-29,123.5,123.99,122.2,123.52,18515092,2276717869.45,0.477000,-0.435300
2025-07-30,123.56,125.15,123.28,124.52,22412427,2789922636.36,0.577400,0.809600
2025-07-31,124.02,124.1,120.85,121.15,30468735,3717607979.08,0.785000,-2.706400
2025-08-01,121.14,121.62,120.39,121.0,12322595,1491109254.91,0.317500,-0.123800
2025-08-04,120.63,121.23,120.45,120.92,8593314,1038364797.9,0.221400,-0.066100
2025-08-05,120.95,122.22,120.95,121.95,13944554,1698256512.41,0.359300,0.851800
2025-08-06,121.97,122.5,121.49,122.16,11968359,1460865583.17,0.308300,0.172200
2025-08-07,122.13,123.14,121.95,122.55,11570286,1419842885.34,0.298100,0.319300
2025-08-08,122.55,122.88,121.96,122.22,8242559,1008572356.44,0.212400,-0.269300
2025-08-11,122.15,124.35,122.11,123.94,18266039,2257903784.2,0.470600,1.407300
2025-08-12,123.9,125.33,123.01,123.19,21137375,2625229653.63,0.544600,-0.605100
2025-08-13,123.01,123.47,122.52,123.19,15582285,1916294685.52,0.401500,0.000000
2025-08-14,123.18,124.85,122.77,122.84,19906336,2461442361.7,0.512900,-0.284100
2025-08-15,122.54,123.3,121.9,123.1,19394317,2376497642.36,0.499700,0.211700
2025-08-18,123.1,124.66,122.81,123.75,25530142,3163846038.28,0.657700,0.528000
2025-08-19,123.77,125.75,123.77,124.41,32724162,4087820977.62,0.843100,0.533300
2025-08-20,124.42,126.5,123.35,125.78,40431044,5083056590.98,1.041600,1.101200
2025-08-21,125.8,126.13,124.86,125.45,23189477,2908492490.98,0.597400,-0.262400
2025-08-22,125.45,125.82,124.95,125.79,20484997,2567683361.09,0.527800,0.271000
2025-08-25,126.18,130.09,126.18,129.93,47980003,6165955080.5,1.236100,3.291200
2025-08-26,129.93,131.85,128.65,129.74,34979445,4552425052.89,0.901200,-0.146200
2025-08-27,129.5,129.5,126.6,126.62,34684706,4441325743.63,0.893600,-2.404800
2025-08-28,126.61,127.2,124.0,125.47,34583488,4340085829.48,0.891000,-0.908200
2025-08-29,126.18,129.8,126.12,129.53,43525090,5610236643.19,1.121400,3.235800
2025-09-01,130.0,130.1,127.52,128.87,31694195,4074402940.83,0.816600,-0.509500
2025-09-02,128.41,131.12,128.11,128.56,34916169,4522779364.71,0.899600,-0.240600
2025-09-03,129.0,131.5,126.39,126.62,30286319,3883434402.01,0.780300,-1.509000
2025-09-04,126.3,126.5,124.73,125.51,26187312,3286629624.84,0.674700,-0.876600
2025-09-05,125.4,127.02,124.8,126.81,20173355,2537085184.54,0.519700,1.035800
2025-09-08,126.7,129.15,126.26,129.09,30536352,3923785754.0,0.786700,1.798000
2025-09-09,129.08,129.38,127.58,128.8,18440608,2368186108.24,0.475100,-0.224600
2025-09-10,128.8,129.48,127.66,128.06,19964491,2565580225.42,0.514400,-0.574500
2025-09-11,127.42,128.54,126.8,128.52,22997326,2932816233.12,0.592500,0.359200
2025-09-12,128.5,129.67,127.12,127.19,26270390,3359522973.5,0.676800,-1.034900
2025-09-15,126.6,127.1,126.05,126.65,16656948,2109473460.31,0.429100,-0.424600
2025-09-16,126.65,126.85,125.4,125.8,19108652,2405374663.48,0.492300,-0.671100
2025-09-17,125.81,126.33,124.82,125.96,18133640,2276167359.8,0.467200,0.127200
2025-09-18,125.95,125.96,123.53,123.94,27547752,3434002462.59,0.709700,-1.603700
2025-09-19,123.93,124.6,122.8,124.08,19668801,2431126955.62,0.506700,0.113000
2025-09-22,123.6,123.7,122.18,122.5,19643327,2412049778.93,0.506100,-1.273400
2025-09-23,122.01,123.26,121.56,122.19,17207909,2101237748.88,0.443300,-0.253100
