date,open,high,low,close,volume,amount,turnover,pct_change
2025-04-30,129.98,133.26,128.54,131.58,25610789,3370540529.69,2.104500,2.468700
2025-05-06,133.0,135.33,132.22,135.2,17634297,2374727814.03,1.449100,2.751200
2025-05-07,137.1,137.29,130.85,131.75,21016990,2785004858.28,1.727000,-2.551800
2025-05-08,131.75,132.36,130.99,131.36,10179729,1338993673.05,0.836500,-0.296000
2025-05-09,130.8,131.9,130.0,130.74,10853736,1419645665.18,0.891900,-0.472000
2025-05-12,132.3,133.88,131.01,131.92,11745013,1552875422.78,0.965100,0.902600
2025-05-13,132.85,133.29,130.76,131.25,10447711,1378219483.47,0.858500,-0.507900
2025-05-14,131.6,133.27,131.0,132.35,11913612,1573476822.17,0.979000,0.838100
2025-05-15,132.25,132.25,128.0,128.04,11950209,1543704329.48,0.982000,-3.256500
2025-05-16,127.53,128.88,127.31,128.75,6861819,880207854.35,0.563900,0.554500
2025-05-19,128.76,128.98,126.6,128.22,7126281,910629893.85,0.585600,-0.411700
2025-05-20,128.55,132.0,128.28,131.65,13880110,1818047565.17,1.140600,2.675100
2025-05-21,130.78,131.12,128.95,130.73,7835660,1019622759.5,0.643900,-0.698800
2025-05-22,130.3,134.85,129.7,133.15,17169060,2287273015.8,1.410800,1.851100
2025-05-23,132.8,133.09,130.12,130.19,9811802,1291257961.43,0.806300,-2.223100
2025-05-26,128.0,129.36,126.7,128.82,9544436,1222876371.19,0.784300,-1.052300
2025-05-27,128.49,128.79,126.82,126.87,6208822,792207266.26,0.510200,-1.513700
2025-05-28,127.0,127.66,126.12,126.45,6814664,864177428.38,0.560000,-0.331000
2025-05-29,126.99,129.23,126.1,128.15,8049375,1029919412.7,0.661400,1.344400
2025-05-30,127.66,127.66,124.6,124.6,8199742,1027018833.48,0.673800,-2.770200
2025-06-03,123.01,126.35,123.01,124.6,7156691,895574289.66,0.588100,0.000000
2025-06-04,124.66,128.24,124.33,128.14,10829557,1375038589.64,0.889900,2.841100
2025-06-05,128.15,132.88,127.6,132.6,12906052,1687944317.6,1.060500,3.480600
2025-06-06,132.75,134.1,131.86,132.4,9929838,1316672252.15,0.816000,-0.150800
2025-06-09,132.48,132.7,129.88,130.0,9331944,1222880381.59,0.766800,-1.812700
2025-06-10,129.8,130.3,126.13,126.71,9848612,1257819498.12,0.809300,-2.530800
2025-06-11,126.72,129.23,126.72,127.03,7113852,909263220.98,0.584600,0.252500
2025-06-12,126.5,127.02,125.6,125.6,7989514,1006618030.95,0.656500,-1.125700
2025-06-13,125.5,127.46,124.18,124.51,9996201,1254144550.76,0.821400,-0.867800
2025-06-16,124.18,125.9,123.66,125.9,6031282,755653447.95,0.495600,1.116400
2025-06-17,126.8,128.66,124.58,125.0,9722782,1224671609.87,0.798900,-0.714900
2025-06-18,124.55,126.95,123.8,125.78,7434580,933308382.95,0.610900,0.624000
2025-06-19,126.0,128.71,125.49,126.32,12135474,1541577821.83,0.997200,0.429300
2025-06-20,126.06,127.0,124.24,124.6,7287700,911382963.98,0.598900,-1.361600
2025-06-23,123.38,125.55,122.38,123.82,8778331,1089530327.74,0.721300,-0.626000
2025-06-24,124.17,126.8,124.17,126.21,10879145,1371249030.93,0.894000,1.930200
2025-06-25,126.89,128.73,125.5,128.55,13857902,1763182265.91,1.138700,1.854100
2025-06-26,128.2,128.44,126.3,126.3,10896238,1384544506.02,0.895400,-1.750300
2025-06-27,127.0,129.39,125.9,127.72,12532771,1605741938.19,1.029900,1.124300
2025-06-30,128.14,128.78,127.5,127.65,9568647,1224859426.07,0.786300,-0.054800
2025-07-01,127.66,128.2,126.52,127.68,8210528,1045784498.92,0.674600,0.023500
2025-07-02,127.0,127.0,124.03,124.63,12697168,1584516331.88,1.043200,-2.388800
2025-07-03,124.63,125.79,124.4,125.26,7648099,955763389.98,0.628400,0.505500
2025-07-04,125.26,125.39,123.1,124.0,12927030,1604713953.4,1.062100,-1.005900
2025-07-07,124.0,124.5,123.03,123.18,6881663,849581255.21,0.565400,-0.661300
2025-07-08,123.2,125.66,123.2,125.29,9845509,1229282808.81,0.808900,1.712900
2025-07-09,125.57,125.59,123.5,123.5,8462740,1051753155.18,0.695300,-1.428700
2025-07-10,123.66,124.54,123.2,123.4,10221513,1264085950.14,0.839800,-0.081000
2025-07-11,123.4,125.48,122.69,123.78,12795211,1589713503.39,1.051200,0.307900
2025-07-14,124.06,124.4,123.2,123.8,6605726,817734592.63,0.542700,0.016200
2025-07-15,123.8,124.27,121.6,122.9,12621780,1550620180.42,1.037000,-0.727000
2025-07-16,123.03,124.88,122.4,122.78,11051603,1364609790.93,0.908000,-0.097600
2025-07-17,122.71,122.9,121.88,122.49,11558796,1412291425.1,0.949600,-0.236200
2025-07-18,122.8,128.49,122.72,125.71,25993587,3279302813.42,2.135600,2.628800
2025-07-21,125.0,126.14,124.54,125.1,11161790,1397823324.26,0.917000,-0.485200
2025-07-22,125.0,126.12,124.1,125.15,10207754,1276836649.09,0.838600,0.040000
2025-07-23,125.0,126.0,124.5,124.91,11261272,1410062137.67,0.925200,-0.191800
2025-07-24,124.91,126.17,124.29,125.79,13421814,1682613073.63,1.102700,0.704500
2025-07-25,126.06,127.75,124.5,126.68,16424870,2064621279.86,1.349400,0.707500
2025-07-28,127.0,127.48,125.1,125.21,15324864,1929791004.73,1.259000,-1.160400
2025-07-29,125.12,125.33,123.9,125.09,14178771,1765427187.6,1.164800,-0.095800
2025-07-30,124.85,126.79,123.39,123.93,16318089,2038318016.84,1.340600,-0.927300
2025-07-31,123.49,124.78,121.0,121.28,21971917,2690053359.38,1.805100,-2.138300
2025-08-01,120.8,121.85,118.87,119.32,13120088,1575572124.69,1.077900,-1.437300
2025-08-04,118.5,119.55,118.3,119.4,9476930,1126520020.89,0.778600,0.067000
2025-08-05,122.0,122.58,120.09,121.47,16050492,1945445579.88,1.318600,1.733700
2025-08-06,121.15,121.4,120.42,121.22,10716966,1295781459.37,0.880400,-0.205800
2025-08-07,121.51,122.21,120.6,120.89,12389119,1502919680.74,1.027300,-0.272200
2025-08-08,121.02,121.09,119.0,119.23,12816002,1530503393.81,1.062700,-1.373100
2025-08-11,119.23,120.12,118.81,119.9,11100535,1326779957.42,0.920400,0.561900
2025-08-12,119.9,120.99,119.45,120.56,17198924,2067218209.31,1.426100,0.550500
2025-08-13,120.85,124.78,120.34,124.19,32498839,4020267056.23,2.694700,3.010900
2025-08-14,124.5,126.3,122.81,122.84,24540667,3055178397.55,2.034900,-1.087000
2025-08-15,122.01,124.38,121.75,123.78,18752889,2313612905.66,1.555000,0.765200
2025-08-18,124.22,132.18,123.35,128.41,45248336,5786327148.73,3.751900,3.740500
2025-08-19,128.5,129.68,125.52,125.73,25821820,3291935021.53,2.141100,-2.087100
2025-08-20,125.12,129.2,125.11,129.2,28971993,3698899681.5,2.402300,2.759900
2025-08-21,130.3,132.8,129.1,129.83,32832482,4302698607.42,2.722400,0.487600
2025-08-22,130.09,137.26,130.09,136.83,47918917,6443122312.18,3.973300,5.391700
2025-08-25,138.52,142.99,134.71,137.08,48788288,6740915732.26,4.045400,0.182700
2025-08-26,136.68,144.39,134.89,142.6,45387067,6335260883.35,3.763400,4.026800
2025-08-27,145.99,146.93,139.3,139.34,48103853,6914888248.09,3.988700,-2.286100
2025-08-28,139.18,143.0,137.77,142.89,44525963,6275928861.09,3.692000,2.547700
2025-08-29,142.89,143.75,138.61,143.23,32486155,4588005774.96,2.693700,0.237900
2025-09-01,145.5,148.0,142.38,145.2,35954355,5209764361.86,2.981300,1.375400
2025-09-02,144.7,145.18,136.85,137.9,37101248,5192199038.67,3.076400,-5.027500
2025-09-03,138.49,140.1,134.97,136.0,27544487,3787098657.92,2.283900,-1.377800
2025-09-04,136.0,136.75,126.66,128.64,38494202,5036744138.53,3.191900,-5.411800
2025-09-05,128.9,132.44,128.12,132.0,25128781,3274476973.53,2.083600,2.611900
2025-09-08,132.61,137.68,132.4,135.94,25462487,3442070505.67,2.111300,2.984800
2025-09-09,134.59,134.59,131.18,131.7,18767720,2495583568.04,1.556200,-3.119000
2025-09-10,132.05,133.37,130.0,131.21,18780177,2476419318.69,1.557200,-0.372100
2025-09-11,130.28,135.0,129.68,135.0,26376791,3515256125.01,2.187100,2.888500
2025-09-12,134.6,137.78,133.78,136.0,27820405,3776696372.38,2.306800,0.740700
2025-09-15,141.2,142.0,137.0,138.56,33931798,4724788508.59,2.813600,1.882400
2025-09-16,138.0,144.3,137.77,141.15,29689991,4202144757.59,2.461800,1.869200
2025-09-17,143.98,145.36,142.02,142.96,29860994,4280052043.26,2.476000,1.282300
