date,open,high,low,close,volume,amount,turnover,pct_change
2025-05-14,69.21,70.47,68.8,69.73,6893208,479192299.87,0.457600,0.736800
2025-05-15,69.55,69.83,68.88,68.88,4616663,319833949.51,0.306500,-1.219000
2025-05-16,68.88,69.08,68.26,68.31,4750273,325084747.77,0.315300,-0.827500
2025-05-19,67.8,67.95,67.36,67.72,5263579,355890764.12,0.349400,-0.863700
2025-05-20,67.73,68.39,67.7,68.1,4057546,276009695.68,0.269400,0.561100
2025-05-21,68.03,68.4,68.0,68.13,3209421,219017637.68,0.213100,0.044100
2025-05-22,68.11,68.17,67.7,67.75,3631348,246362482.78,0.241100,-0.557800
2025-05-23,67.76,68.15,67.3,67.33,4497913,304346560.3,0.298600,-0.619900
2025-05-26,67.18,67.24,66.41,66.7,6816511,454546510.08,0.452500,-0.935700
2025-05-27,66.6,67.1,66.23,66.38,4342988,288890677.78,0.288300,-0.479800
2025-05-28,66.39,66.45,65.54,65.66,7600369,500202368.42,0.504500,-1.084700
2025-05-29,65.59,66.03,65.0,66.03,6388776,419125948.28,0.424100,0.563500
2025-05-30,65.8,66.08,65.56,65.7,4070961,267941999.59,0.270200,-0.499800
2025-06-03,65.5,66.26,65.3,66.03,5202524,342498096.0,0.345400,0.502300
2025-06-04,66.06,66.69,66.06,66.49,4317507,286930752.14,0.286600,0.696700
2025-06-05,66.58,66.9,66.34,66.65,4130556,275044268.19,0.274200,0.240600
2025-06-06,66.65,67.3,66.47,67.12,5134728,344162367.28,0.340900,0.705200
2025-06-09,67.0,67.19,66.83,66.93,3933024,263508574.14,0.261100,-0.283100
2025-06-10,66.93,67.11,66.29,66.38,3799037,253299365.03,0.252200,-0.821800
2025-06-11,66.43,67.0,66.42,66.77,3462838,231392173.55,0.229900,0.587500
2025-06-12,66.77,66.81,65.72,65.8,5996292,396697531.33,0.398100,-1.452700
2025-06-13,65.6,65.72,63.81,63.83,12426546,798876855.59,0.824900,-2.993900
2025-06-16,63.32,66.27,63.17,65.88,10474642,678719593.35,0.695300,3.211700
2025-06-17,65.84,66.46,65.5,65.77,6060821,399414708.54,0.402300,-0.167000
2025-06-18,66.27,66.92,66.08,66.5,7015279,466201942.45,0.465700,1.109900
2025-06-19,66.18,66.52,65.5,65.7,4504853,297432183.98,0.299000,-1.203000
2025-06-20,65.91,66.89,65.8,65.93,8288121,549781770.79,0.550200,0.350100
2025-06-23,65.55,66.1,65.0,65.33,7340676,481017202.89,0.487300,-0.910100
2025-06-24,65.5,66.13,65.41,65.68,6143922,403848299.66,0.407900,0.535700
2025-06-25,65.75,66.36,65.11,66.35,7667384,503571659.76,0.509000,1.020100
2025-06-26,66.35,67.9,66.1,67.14,11090623,744201589.49,0.736200,1.190700
2025-06-27,64.9,64.91,63.63,63.91,8560200,549675839.2,0.568300,-1.403900
2025-06-30,63.98,64.92,63.89,64.55,5643019,363445419.56,0.374600,1.001400
2025-07-01,64.35,64.88,64.1,64.64,3643741,234209539.73,0.241900,0.139400
2025-07-02,64.72,65.63,64.51,65.07,6630845,431229057.42,0.440200,0.665200
2025-07-03,65.08,65.45,64.68,65.21,4946891,322452545.18,0.328400,0.215200
2025-07-04,65.08,65.39,64.91,65.2,4294987,279906080.2,0.285100,-0.015300
2025-07-07,65.21,65.43,64.76,64.8,4421015,287895995.5,0.293500,-0.613500
2025-07-08,64.85,65.6,64.69,65.52,6934858,453041046.68,0.460400,1.111100
